学期	学号	日期	时间
1	356	1226	092531	
1	515	1226	092532	
1	88	1226	092551	
1	339	1226	092701	
1	121	1226	093039	
1	215	1226	095835	
1	219	1226	100504	
1	452	1226	101452	
1	98	1226	101910	
1	150	1226	102300	
1	125	1226	102300	
1	525	1226	102301	
1	492	1226	105521	
1	116	1226	105604	
1	272	1226	113340	
1	215	1226	115415	
1	64	1226	120825	
1	123	1226	121233	
1	133	1226	121253	
1	175	1226	121254	
1	371	1226	121840	
1	57	1226	122213	
1	460	1226	122341	
1	69	1226	122828	
1	196	1226	124739	
1	373	1226	124741	
1	425	1226	130619	
1	342	1226	131707	
1	244	1226	132334	
1	358	1226	132820	
1	438	1226	133414	
1	108	1226	134521	
1	409	1226	135510	
1	348	1226	135529	
1	273	1226	140229	
1	492	1226	141650	
1	274	1226	141742	
1	357	1226	142203	
1	364	1226	142238	
1	352	1226	142543	
1	121	1226	142911	
1	384	1226	143823	
1	352	1226	143846	
1	530	1226	144445	
1	451	1226	144509	
1	19	1226	144522	
1	502	1226	144923	
1	354	1226	144946	
1	5	1226	144950	
1	343	1226	144953	
1	105	1226	150212	
1	76	1226	151042	
1	134	1226	151059	
1	142	1226	151059	
1	494	1226	151103	
1	402	1226	151711	
1	244	1226	152352	
1	406	1226	153200	
1	354	1226	155203	
1	145	1226	160523	
1	417	1226	160843	
1	484	1226	161218	
1	401	1226	161343	
1	103	1226	161915	
1	272	1226	161944	
1	524	1226	162124	
1	227	1226	163236	
1	241	1226	173135	
1	10	1226	175020	
1	290	1226	180348	
1	64	1226	180610	
1	488	1226	180704	
1	249	1226	180741	
1	256	1226	180854	
1	316	1226	181038	
1	14	1226	181057	
1	397	1226	181059	
1	125	1226	181213	
1	525	1226	181215	
1	295	1226	181406	
1	344	1226	181408	
1	121	1226	181441	
1	309	1226	181718	
1	399	1226	181920	
1	57	1226	182515	
1	69	1226	183232	
1	175	1226	183329	
1	134	1226	183536	
1	509	1226	184532	
1	10	1226	185103	
1	361	1226	185206	
1	348	1226	185320	
1	460	1226	185324	
1	252	1226	185421	
1	35	1226	190130	
1	264	1226	190237	
1	264	1226	190814	
1	261	1226	191036	
1	225	1226	191134	
1	344	1226	192146	
1	295	1226	192147	
1	274	1226	192354	
1	485	1226	192541	
1	334	1226	192555	
1	30	1226	192758	
1	380	1226	192759	
1	435	1226	194556	
1	142	1226	195208	
1	97	1226	195409	
1	123	1226	195507	
1	280	1226	195741	
1	408	1226	201101	
1	14	1227	073842	
1	34	1227	073844	
1	397	1227	073844	
1	440	1227	074644	
1	78	1227	081709	
1	348	1227	081714	
1	314	1227	081716	
1	481	1227	081731	
1	383	1227	081732	
1	443	1227	081828	
1	369	1227	081848	
1	261	1227	081855	
1	415	1227	081905	
1	361	1227	082035	
1	175	1227	082041	
1	133	1227	082043	
1	438	1227	082046	
1	444	1227	082047	
1	49	1227	082100	
1	492	1227	082115	
1	255	1227	082116	
1	237	1227	082136	
1	399	1227	082138	
1	488	1227	082140	
1	74	1227	082143	
1	149	1227	082146	
1	433	1227	082148	
1	219	1227	082149	
1	132	1227	082152	
1	344	1227	082159	
1	340	1227	082201	
1	98	1227	082201	
1	295	1227	082203	
1	134	1227	082203	
1	331	1227	082204	
1	346	1227	082205	
1	308	1227	082212	
1	249	1227	082213	
1	316	1227	082217	
1	498	1227	082223	
1	530	1227	082223	
1	218	1227	082232	
1	199	1227	082242	
1	524	1227	082251	
1	474	1227	082258	
1	57	1227	082301	
1	334	1227	082303	
1	91	1227	082320	
1	73	1227	082321	
1	120	1227	082322	
1	69	1227	082322	
1	403	1227	082323	
1	158	1227	082323	
1	52	1227	082325	
1	425	1227	082326	
1	478	1227	082326	
1	157	1227	082341	
1	421	1227	082347	
1	244	1227	082355	
1	384	1227	082402	
1	424	1227	082412	
1	286	1227	082428	
1	500	1227	082429	
1	10	1227	082429	
1	195	1227	082437	
1	197	1227	082454	
1	201	1227	082458	
1	137	1227	082504	
1	436	1227	082507	
1	454	1227	082523	
1	289	1227	082532	
1	241	1227	082536	
1	270	1227	082620	
1	317	1227	082757	
1	267	1227	082758	
1	460	1227	082835	
1	142	1227	082838	
1	145	1227	082841	
1	211	1227	082842	
1	363	1227	083047	
1	495	1227	083125	
1	402	1227	083145	
1	396	1227	083409	
1	238	1227	083449	
1	182	1227	083532	
1	187	1227	083604	
1	160	1227	083642	
1	362	1227	083643	
1	204	1227	083644	
1	513	1227	083847	
1	81	1227	083854	
1	493	1227	083857	
1	272	1227	084051	
1	324	1227	084053	
1	359	1227	084111	
1	262	1227	084153	
1	1	1227	084154	
1	358	1227	084155	
1	66	1227	084214	
1	364	1227	084308	
1	105	1227	084308	
1	341	1227	084310	
1	44	1227	084352	
1	395	1227	084352	
1	273	1227	084356	
1	114	1227	084439	
1	342	1227	084512	
1	61	1227	084543	
1	439	1227	084653	
1	196	1227	084822	
1	354	1227	085034	
1	66	1227	085035	
1	277	1227	085036	
1	5	1227	085040	
1	477	1227	085041	
1	526	1227	085141	
1	109	1227	085144	
1	343	1227	085353	
1	320	1227	085355	
1	316	1227	085459	
1	164	1227	085824	
1	174	1227	085826	
1	292	1227	085829	
1	380	1227	085836	
1	373	1227	085838	
1	507	1227	085838	
1	445	1227	090356	
1	151	1227	090413	
1	406	1227	091352	
1	477	1227	091531	
1	444	1227	091905	
1	498	1227	092258	
1	254	1227	092548	
1	339	1227	092725	
1	356	1227	093241	
1	528	1227	093628	
1	98	1227	093933	
1	116	1227	094259	
1	408	1227	094350	
1	35	1227	094351	
1	215	1227	095411	
1	276	1227	095540	
1	108	1227	100037	
1	349	1227	100600	
1	442	1227	101006	
1	156	1227	104545	
1	227	1227	110343	
1	506	1227	110519	
1	157	1227	111036	
1	433	1227	112847	
1	241	1227	114100	
1	271	1227	115203	
1	421	1227	115323	
1	126	1227	115802	
1	335	1227	115806	
1	358	1227	120053	
1	340	1227	121356	
1	17	1227	122452	
1	373	1227	122848	
1	380	1227	122849	
1	98	1227	122902	
1	309	1227	123400	
1	171	1227	124853	
1	372	1227	124854	
1	528	1227	130148	
1	134	1227	130519	
1	149	1227	130850	
1	201	1227	133606	
1	92	1227	134823	
1	504	1227	134824	
1	30	1227	134832	
1	342	1227	140108	
1	69	1227	143223	
1	520	1227	145029	
1	272	1227	145555	
1	364	1227	145759	
1	81	1227	150316	
1	126	1227	150444	
1	335	1227	150450	
1	484	1227	150905	
1	76	1227	151032	
1	202	1227	151257	
1	430	1227	151645	
1	255	1227	151856	
1	238	1227	151858	
1	57	1227	152137	
1	316	1227	152224	
1	78	1227	152311	
1	105	1227	152651	
1	286	1227	152834	
1	346	1227	152901	
1	386	1227	153012	
1	342	1227	153157	
1	46	1227	153414	
1	485	1227	153559	
1	77	1227	153643	
1	116	1227	153728	
1	486	1227	153729	
1	301	1227	153759	
1	134	1227	154003	
1	207	1227	154057	
1	261	1227	154142	
1	295	1227	154147	
1	10	1227	154336	
1	492	1227	154349	
1	339	1227	154422	
1	304	1227	154605	
1	421	1227	154710	
1	331	1227	155219	
1	361	1227	155219	
1	373	1227	160524	
1	264	1227	162937	
1	402	1227	163118	
1	364	1227	163202	
1	105	1227	163203	
1	515	1227	164901	
1	369	1227	164903	
1	406	1227	165517	
1	310	1227	165720	
1	141	1227	165720	
1	509	1227	165757	
1	440	1227	170209	
1	108	1227	171920	
1	76	1227	172437	
1	523	1227	173048	
1	324	1227	174208	
1	439	1227	174720	
1	199	1227	174859	
1	356	1227	175015	
1	380	1227	175018	
1	460	1227	175045	
1	245	1227	175206	
1	88	1227	175254	
1	24	1227	175606	
1	241	1227	180134	
1	116	1227	180447	
1	362	1227	180924	
1	56	1227	181155	
1	323	1227	181812	
1	270	1227	181812	
1	361	1227	181814	
1	341	1227	181852	
1	46	1227	182052	
1	10	1227	183105	
1	435	1227	183503	
1	346	1227	183644	
1	134	1227	183832	
1	287	1227	184335	
1	252	1227	184756	
1	478	1227	185436	
1	158	1227	185439	
1	142	1227	185546	
1	492	1227	185548	
1	75	1227	185856	
1	98	1227	190733	
1	223	1227	191134	
1	91	1227	191634	
1	402	1227	191640	
1	478	1227	192746	
1	364	1227	193447	
1	105	1227	193448	
1	144	1227	193637	
1	123	1227	193918	
1	218	1227	200804	
1	479	1227	200804	
1	81	1227	205841	
1	204	1227	210304	
1	232	1227	213919	
1	232	1227	214003	
1	199	1228	073303	
1	528	1228	081323	
1	316	1228	081556	
1	402	1228	081625	
1	380	1228	081628	
1	277	1228	081707	
1	264	1228	081708	
1	442	1228	081739	
1	191	1228	081845	
1	358	1228	081856	
1	91	1228	081912	
1	415	1228	081917	
1	374	1228	082152	
1	272	1228	082238	
1	244	1228	082554	
1	30	1228	082822	
1	316	1228	085331	
1	373	1228	085500	
1	517	1228	085850	
1	81	1228	101225	
1	227	1228	101834	
1	492	1228	102519	
1	211	1228	102702	
1	263	1228	102703	
1	386	1228	102823	
1	347	1228	102826	
1	460	1228	103122	
1	142	1228	103124	
1	535	1228	114516	
1	273	1228	115852	
1	520	1228	121128	
1	319	1228	123557	
1	485	1228	132324	
1	69	1228	132452	
1	408	1228	134925	
1	172	1228	134927	
1	134	1228	140114	
1	273	1228	140814	
1	315	1228	141706	
1	137	1228	142714	
1	97	1228	144632	
1	268	1228	145004	
1	324	1228	145852	
1	486	1228	150527	
1	252	1228	151325	
1	147	1228	152244	
1	182	1228	160042	
1	493	1228	160320	
1	513	1228	161605	
1	76	1228	161616	
1	316	1228	161630	
1	108	1228	161633	
1	357	1228	161637	
1	81	1228	161645	
1	415	1228	161740	
1	57	1228	161809	
1	374	1228	161829	
1	505	1228	161853	
1	422	1228	161856	
1	207	1228	161858	
1	41	1228	161859	
1	159	1228	161905	
1	277	1228	161941	
1	354	1228	162003	
1	151	1228	162014	
1	403	1228	162032	
1	106	1228	162052	
1	133	1228	162109	
1	497	1228	162111	
1	17	1228	162116	
1	369	1228	162121	
1	52	1228	162204	
1	116	1228	162216	
1	347	1228	162545	
1	230	1228	162745	
1	232	1228	162835	
1	288	1228	163453	
1	252	1228	163945	
1	494	1228	164550	
1	460	1228	164932	
1	120	1228	164942	
1	371	1228	165429	
1	63	1228	165814	
1	405	1228	170128	
1	134	1228	170617	
1	475	1228	170910	
1	8	1228	173137	
1	295	1228	173220	
1	344	1228	173221	
1	117	1228	173238	
1	331	1228	173240	
1	528	1228	173535	
1	291	1228	174210	
1	477	1228	174514	
1	321	1228	174843	
1	50	1228	174844	
1	484	1228	175109	
1	288	1228	180621	
1	528	1228	180626	
1	211	1228	181054	
1	263	1228	181056	
1	77	1228	181708	
1	295	1228	182141	
1	344	1228	182141	
1	257	1228	182251	
1	514	1228	182253	
1	82	1228	182402	
1	369	1228	182404	
1	321	1228	182752	
1	259	1228	182752	
1	68	1228	182857	
1	406	1228	183013	
1	408	1228	183048	
1	172	1228	183052	
1	446	1228	183215	
1	64	1228	183250	
1	225	1228	183357	
1	415	1228	183429	
1	46	1228	183606	
1	530	1228	183608	
1	369	1228	183719	
1	399	1228	183732	
1	422	1228	183837	
1	460	1228	184325	
1	292	1228	184458	
1	264	1228	184956	
1	526	1228	185026	
1	459	1228	185029	
1	199	1228	185231	
1	357	1228	190302	
1	331	1228	190327	
1	117	1228	190333	
1	308	1228	190456	
1	88	1228	190523	
1	155	1228	190547	
1	288	1228	190912	
1	151	1228	191357	
1	358	1228	191400	
1	254	1228	191537	
1	300	1228	191642	
1	212	1228	192053	
1	513	1228	192200	
1	399	1228	192707	
1	106	1228	192914	
1	432	1228	194334	
1	145	1228	195317	
1	106	1228	195759	
1	513	1228	195800	
1	26	1228	195937	
1	252	1228	200435	
1	105	1228	200629	
1	364	1228	200630	
1	232	1228	201617	
1	244	1228	203945	
1	196	1228	204835	
1	164	1228	210736	
1	81	1228	211746	
1	199	1229	071700	
1	263	1229	072007	
1	484	1229	072009	
1	131	1229	072741	
1	134	1229	073716	
1	245	1229	073719	
1	199	1229	073753	
1	522	1229	074356	
1	82	1229	074357	
1	446	1229	074420	
1	10	1229	074736	
1	75	1229	075104	
1	380	1229	075237	
1	132	1229	080025	
1	291	1229	080500	
1	369	1229	080553	
1	71	1229	080556	
1	447	1229	080723	
1	164	1229	080857	
1	78	1229	080902	
1	451	1229	081418	
1	492	1229	081655	
1	287	1229	081942	
1	399	1229	082232	
1	151	1229	083132	
1	208	1229	083425	
1	242	1229	083537	
1	415	1229	083722	
1	52	1229	084132	
1	528	1229	084220	
1	314	1229	084323	
1	361	1229	084323	
1	348	1229	084324	
1	295	1229	085314	
1	344	1229	085315	
1	182	1229	085441	
1	89	1229	085535	
1	331	1229	085725	
1	346	1229	085727	
1	38	1229	090407	
1	500	1229	090615	
1	69	1229	090632	
1	348	1229	090742	
1	254	1229	091039	
1	357	1229	091041	
1	145	1229	091054	
1	374	1229	091733	
1	146	1229	092130	
1	292	1229	092323	
1	14	1229	093659	
1	397	1229	093700	
1	46	1229	094155	
1	297	1229	094202	
1	106	1229	094636	
1	239	1229	095446	
1	133	1229	100238	
1	293	1229	100403	
1	61	1229	100428	
1	356	1229	100905	
1	196	1229	101644	
1	195	1229	102615	
1	249	1229	103207	
1	121	1229	104733	
1	302	1229	104923	
1	315	1229	104930	
1	440	1229	105207	
1	276	1229	105303	
1	523	1229	105750	
1	116	1229	112638	
1	68	1229	112649	
1	134	1229	113746	
1	88	1229	113830	
1	150	1229	114206	
1	125	1229	114208	
1	525	1229	114220	
1	422	1229	114322	
1	285	1229	114529	
1	272	1229	114611	
1	380	1229	114640	
1	244	1229	114821	
1	57	1229	114927	
1	446	1229	115006	
1	245	1229	115419	
1	215	1229	120237	
1	383	1229	120308	
1	481	1229	120309	
1	141	1229	120451	
1	274	1229	120649	
1	451	1229	120832	
1	291	1229	120949	
1	509	1229	121036	
1	225	1229	122535	
1	369	1229	122547	
1	386	1229	122853	
1	358	1229	123038	
1	200	1229	123055	
1	440	1229	123339	
1	532	1229	123442	
1	212	1229	123443	
1	339	1229	123520	
1	524	1229	123539	
1	493	1229	123650	
1	35	1229	123651	
1	97	1229	123654	
1	442	1229	123709	
1	254	1229	124041	
1	69	1229	124422	
1	492	1229	124530	
1	315	1229	125158	
1	24	1229	125338	
1	264	1229	125951	
1	286	1229	130639	
1	474	1229	130706	
1	147	1229	130754	
1	81	1229	132008	
1	334	1229	132055	
1	321	1229	132112	
1	528	1229	132537	
1	133	1229	132624	
1	460	1229	132706	
1	199	1229	134058	
1	105	1229	134942	
1	172	1229	135210	
1	357	1229	135714	
1	164	1229	140415	
1	432	1229	141035	
1	426	1229	141440	
1	409	1229	141623	
1	348	1229	141816	
1	361	1229	141817	
1	314	1229	141818	
1	132	1229	142133	
1	78	1229	142327	
1	106	1229	142427	
1	292	1229	143454	
1	114	1229	143530	
1	89	1229	143554	
1	341	1229	143815	
1	71	1229	144900	
1	500	1229	145713	
1	61	1229	151649	
1	267	1229	152152	
1	528	1229	153434	
1	406	1229	153444	
1	252	1229	153848	
1	155	1229	154245	
1	10	1229	154532	
1	288	1229	154924	
1	415	1229	155639	
1	199	1229	160945	
1	242	1229	163409	
1	413	1229	173459	
1	524	1229	174132	
1	273	1229	174135	
1	68	1229	175037	
1	319	1229	175217	
1	509	1229	175529	
1	131	1229	175809	
1	249	1229	175954	
1	291	1229	180015	
1	244	1229	182220	
1	161	1229	182414	
1	288	1229	182520	
1	415	1229	183305	
1	257	1229	183601	
1	374	1229	183604	
1	137	1229	183720	
1	268	1229	183722	
1	69	1229	183823	
1	78	1229	184001	
1	164	1229	184858	
1	458	1229	185540	
1	200	1229	185542	
1	286	1229	185925	
1	528	1229	190027	
1	440	1229	190045	
1	105	1229	190402	
1	191	1229	190824	
1	462	1229	190853	
1	208	1229	191015	
1	432	1229	191423	
1	125	1229	191425	
1	120	1229	192243	
1	292	1229	192521	
1	495	1229	192720	
1	223	1229	192721	
1	146	1229	193512	
1	134	1229	194223	
1	408	1229	194801	
1	172	1229	194803	
1	397	1229	195335	
1	14	1229	195336	
1	61	1229	195821	
1	357	1229	200030	
1	161	1229	200639	
1	81	1229	200745	
1	358	1229	200746	
1	37	1229	201409	
1	293	1229	201950	
1	460	1229	202256	
1	150	1229	204449	
1	492	1229	204506	
1	422	1229	210020	
1	199	1229	211439	
1	69	1229	214642	
1	46	1229	214949	
1	522	1230	071320	
1	263	1230	071719	
1	199	1230	072007	
1	437	1230	073037	
1	243	1230	073039	
1	245	1230	073753	
1	242	1230	073827	
1	208	1230	073929	
1	131	1230	074402	
1	10	1230	074414	
1	255	1230	074637	
1	199	1230	074641	
1	442	1230	075118	
1	380	1230	075310	
1	528	1230	075401	
1	134	1230	075555	
1	348	1230	075632	
1	164	1230	075656	
1	78	1230	075746	
1	369	1230	080342	
1	71	1230	080343	
1	132	1230	080350	
1	291	1230	080645	
1	274	1230	080652	
1	137	1230	080802	
1	438	1230	080834	
1	384	1230	081618	
1	399	1230	081643	
1	244	1230	081731	
1	440	1230	081859	
1	10	1230	081901	
1	308	1230	082254	
1	316	1230	082344	
1	225	1230	082406	
1	151	1230	082531	
1	146	1230	082758	
1	466	1230	082800	
1	145	1230	082811	
1	403	1230	082830	
1	120	1230	082832	
1	520	1230	082918	
1	256	1230	083005	
1	105	1230	083103	
1	149	1230	083324	
1	249	1230	083416	
1	439	1230	084054	
1	231	1230	084404	
1	505	1230	084510	
1	371	1230	084511	
1	295	1230	084955	
1	344	1230	084959	
1	383	1230	085127	
1	481	1230	085129	
1	386	1230	085424	
1	147	1230	085425	
1	481	1230	090336	
1	415	1230	090652	
1	61	1230	091027	
1	403	1230	091053	
1	120	1230	091055	
1	364	1230	091346	
1	126	1230	091401	
1	400	1230	091413	
1	435	1230	091644	
1	292	1230	091912	
1	293	1230	092040	
1	334	1230	092454	
1	314	1230	092620	
1	361	1230	092621	
1	14	1230	093111	
1	397	1230	093113	
1	57	1230	093225	
1	528	1230	093335	
1	254	1230	093427	
1	383	1230	093638	
1	215	1230	093702	
1	121	1230	093703	
1	500	1230	093834	
1	484	1230	095011	
1	272	1230	095028	
1	460	1230	095441	
1	152	1230	100936	
1	126	1230	100951	
1	126	1230	101024	
1	373	1230	101508	
1	357	1230	102230	
1	268	1230	104052	
1	469	1230	104706	
1	207	1230	104922	
1	206	1230	112939	
1	422	1230	113004	
1	64	1230	113430	
1	76	1230	113534	
1	136	1230	113900	
1	439	1230	113928	
1	172	1230	114614	
1	408	1230	114615	
1	150	1230	114827	
1	309	1230	115009	
1	134	1230	120129	
1	149	1230	120211	
1	245	1230	120304	
1	242	1230	120306	
1	528	1230	121308	
1	440	1230	122049	
1	286	1230	122506	
1	231	1230	123321	
1	232	1230	123331	
1	415	1230	123917	
1	172	1230	125539	
1	371	1230	130257	
1	69	1230	130438	
1	254	1230	130651	
1	132	1230	130657	
1	225	1230	131324	
1	15	1230	131724	
1	15	1230	132039	
1	243	1230	133313	
1	437	1230	133314	
1	199	1230	134708	
1	268	1230	134849	
1	116	1230	135427	
1	321	1230	135428	
1	145	1230	140115	
1	364	1230	140506	
1	274	1230	140813	
1	78	1230	143600	
1	357	1230	144421	
1	524	1230	144639	
1	273	1230	144641	
1	409	1230	144905	
1	339	1230	145043	
1	477	1230	145340	
1	435	1230	145613	
1	61	1230	145730	
1	399	1230	150208	
1	10	1230	150250	
1	348	1230	150323	
1	105	1230	151549	
1	71	1230	151551	
1	339	1230	151846	
1	314	1230	153008	
1	361	1230	153010	
1	400	1230	154233	
1	159	1230	154437	
1	384	1230	155840	
1	5	1230	160614	
1	511	1230	161003	
1	291	1230	161600	
1	147	1230	161631	
1	132	1230	163327	
1	369	1230	163508	
1	134	1230	174253	
1	486	1230	175610	
1	88	1230	180002	
1	245	1230	180239	
1	149	1230	180822	
1	528	1230	181251	
1	208	1230	181800	
1	315	1230	182053	
1	231	1230	182134	
1	261	1230	182515	
1	490	1230	183112	
1	415	1230	183350	
1	433	1230	183427	
1	114	1230	183748	
1	164	1230	183812	
1	78	1230	184654	
1	399	1230	185040	
1	357	1230	185516	
1	134	1230	190548	
1	71	1230	190724	
1	306	1230	191938	
1	243	1230	191940	
1	306	1230	192001	
1	339	1230	192152	
1	435	1230	192605	
1	116	1230	192924	
1	440	1230	193102	
1	422	1230	193528	
1	386	1230	194401	
1	308	1230	194831	
1	252	1230	201029	
1	348	1230	215016	
1	317	1230	215622	
1	361	1230	215625	
1	166	0102	070725	
1	313	0102	070726	
1	199	0102	072619	
1	516	0102	072750	
1	10	0102	074034	
1	369	0102	074437	
1	71	0102	074438	
1	380	0102	074442	
1	49	0102	074643	
1	242	0102	074831	
1	245	0102	074831	
1	133	0102	074940	
1	523	0102	075229	
1	78	0102	075601	
1	164	0102	075806	
1	199	0102	075832	
1	134	0102	080109	
1	433	0102	080339	
1	267	0102	080340	
1	219	0102	080341	
1	95	0102	080343	
1	399	0102	080403	
1	357	0102	080446	
1	261	0102	080616	
1	438	0102	080907	
1	291	0102	081118	
1	481	0102	081312	
1	117	0102	081330	
1	346	0102	081400	
1	239	0102	081608	
1	10	0102	081738	
1	415	0102	082103	
1	208	0102	082328	
1	249	0102	082522	
1	166	0102	082542	
1	348	0102	082557	
1	317	0102	082849	
1	146	0102	083505	
1	295	0102	083518	
1	344	0102	083520	
1	164	0102	083522	
1	244	0102	083708	
1	145	0102	083838	
1	440	0102	083942	
1	522	0102	083947	
1	197	0102	084711	
1	326	0102	084718	
1	146	0102	084731	
1	57	0102	085002	
1	348	0102	085428	
1	151	0102	085813	
1	509	0102	090010	
1	384	0102	090041	
1	500	0102	090120	
1	41	0102	090556	
1	147	0102	090901	
1	139	0102	090955	
1	42	0102	091007	
1	319	0102	091132	
1	105	0102	091345	
1	74	0102	092015	
1	363	0102	092251	
1	302	0102	092259	
1	481	0102	092751	
1	247	0102	092754	
1	61	0102	092805	
1	302	0102	092845	
1	241	0102	092953	
1	293	0102	093515	
1	160	0102	093613	
1	97	0102	095801	
1	254	0102	100336	
1	515	0102	100501	
1	106	0102	100532	
1	466	0102	100705	
1	373	0102	100802	
1	192	0102	100804	
1	239	0102	101405	
1	81	0102	102038	
1	279	0102	102349	
1	309	0102	102925	
1	242	0102	103244	
1	219	0102	104201	
1	132	0102	104254	
1	358	0102	105545	
1	334	0102	105624	
1	116	0102	110502	
1	46	0102	111710	
1	386	0102	112632	
1	88	0102	114610	
1	433	0102	114759	
1	95	0102	114800	
1	75	0102	114807	
1	42	0102	115155	
1	432	0102	115326	
1	295	0102	115742	
1	245	0102	115858	
1	481	0102	120151	
1	522	0102	120444	
1	1	0102	120746	
1	358	0102	120748	
1	495	0102	120945	
1	172	0102	121220	
1	466	0102	121326	
1	146	0102	121328	
1	279	0102	121421	
1	313	0102	121443	
1	268	0102	122107	
1	406	0102	122523	
1	414	0102	122759	
1	239	0102	123040	
1	265	0102	123331	
1	415	0102	123400	
1	241	0102	123744	
1	317	0102	123903	
1	267	0102	123905	
1	286	0102	124635	
1	81	0102	124819	
1	494	0102	124905	
1	460	0102	124905	
1	440	0102	125222	
1	254	0102	125329	
1	132	0102	125331	
1	509	0102	125336	
1	249	0102	125344	
1	477	0102	125441	
1	475	0102	125523	
1	348	0102	125547	
1	314	0102	125550	
1	361	0102	125554	
1	42	0102	125745	
1	244	0102	125752	
1	42	0102	125812	
1	497	0102	130028	
1	197	0102	130745	
1	199	0102	131232	
1	78	0102	131244	
1	116	0102	131807	
1	134	0102	132249	
1	273	0102	133120	
1	530	0102	133311	
1	492	0102	133709	
1	438	0102	134145	
1	239	0102	134554	
1	524	0102	135413	
1	326	0102	135537	
1	397	0102	135557	
1	516	0102	135559	
1	14	0102	135600	
1	145	0102	135731	
1	239	0102	135752	
1	106	0102	140303	
1	104	0102	140917	
1	108	0102	140918	
1	137	0102	141048	
1	155	0102	141052	
1	291	0102	141203	
1	170	0102	141919	
1	49	0102	142409	
1	528	0102	142604	
1	439	0102	142638	
1	147	0102	142813	
1	208	0102	143642	
1	164	0102	143805	
1	292	0102	144058	
1	384	0102	144145	
1	295	0102	144536	
1	344	0102	144537	
1	346	0102	144621	
1	117	0102	144623	
1	163	0102	144629	
1	497	0102	144656	
1	369	0102	144716	
1	317	0102	145016	
1	167	0102	145029	
1	399	0102	150031	
1	373	0102	150127	
1	192	0102	150129	
1	71	0102	151237	
1	10	0102	151732	
1	515	0102	152504	
1	357	0102	153646	
1	319	0102	154838	
1	363	0102	155650	
1	342	0102	160458	
1	5	0102	160741	
1	319	0102	160946	
1	321	0102	161536	
