学期	学号	书号	日期
1	357	1526242	1203	
1	357	1170236	1203	
1	357	2671701	1203	
1	505	2861314	1203	
1	234	2708903	1203	
1	234	1013192	1203	
1	234	1013192	1203	
1	234	1013192	1203	
1	491	2878477	1203	
1	491	2884976	1203	
1	491	2619837	1203	
1	491	2955207	1203	
1	491	2888005	1203	
1	491	1153497	1203	
1	491	2740415	1203	
1	530	2811660	1203	
1	530	2773344	1203	
1	513	2901595	1203	
1	473	1147586	1203	
1	473	2916027	1203	
1	473	2665974	1203	
1	193	1355692	1203	
1	193	2567940	1203	
1	412	2811748	1203	
1	412	2658082	1203	
1	412	1504647	1203	
1	207	2862481	1203	
1	207	2577470	1203	
1	153	1090182	1203	
1	153	2821416	1203	
1	153	1446100	1203	
1	153	1410258	1203	
1	153	2803888	1203	
1	116	2791222	1203	
1	195	1487222	1203	
1	195	2592872	1203	
1	195	2900344	1203	
1	195	2858354	1203	
1	195	2623636	1203	
1	21	1536801	1203	
1	21	2967133	1203	
1	169	1296021	1204	
1	169	1448549	1204	
1	169	1546857	1204	
1	494	1115564	1204	
1	510	2916052	1204	
1	510	1551387	1204	
1	262	2870966	1204	
1	5	1527291	1204	
1	5	2928913	1204	
1	5	2757009	1204	
1	5	2651927	1204	
1	494	1552029	1204	
1	494	1189849	1204	
1	468	2974717	1204	
1	468	2969635	1204	
1	468	2969954	1204	
1	5	1062898	1204	
1	5	1235318	1204	
1	195	2625923	1204	
1	357	1484952	1204	
1	357	2702309	1204	
1	506	1142442	1204	
1	506	2758592	1204	
1	460	1108812	1204	
1	121	2941793	1204	
1	121	2940499	1204	
1	121	2945094	1204	
1	121	2800078	1204	
1	121	2801169	1204	
1	268	1110046	1204	
1	12	2946115	1204	
1	12	2927443	1204	
1	252	2967592	1204	
1	252	2969191	1204	
1	249	1432958	1204	
1	291	2966393	1204	
1	291	2969127	1204	
1	25	1498513	1205	
1	25	1012618	1205	
1	25	1012618	1205	
1	25	1012618	1205	
1	317	2260416	1205	
1	317	1479412	1205	
1	171	2932048	1205	
1	219	2755249	1205	
1	480	2208361	1205	
1	8	1106636	1205	
1	8	1281778	1205	
1	147	2741393	1205	
1	147	2850692	1205	
1	147	1489870	1205	
1	147	1194084	1205	
1	364	2817385	1205	
1	385	2975383	1205	
1	166	2830055	1205	
1	349	2742657	1205	
1	349	1540413	1205	
1	349	2805501	1205	
1	261	1032433	1205	
1	261	1521740	1205	
1	261	1455743	1205	
1	261	2807315	1205	
1	41	2781641	1205	
1	19	1164323	1205	
1	19	1411878	1205	
1	398	1128779	1205	
1	398	2947862	1205	
1	398	2961884	1205	
1	355	1350468	1205	
1	355	1227880	1205	
1	355	1200856	1205	
1	344	2895531	1205	
1	344	1339927	1205	
1	415	2766285	1205	
1	415	2694026	1205	
1	415	2897088	1205	
1	415	1490427	1205	
1	415	1348730	1205	
1	415	1404469	1205	
1	132	2957612	1205	
1	247	2568039	1205	
1	247	1293043	1205	
1	247	2812120	1205	
1	247	2620476	1205	
1	249	1092195	1205	
1	249	2863724	1205	
1	249	2914211	1205	
1	288	1341367	1206	
1	288	1118525	1206	
1	144	1458610	1206	
1	494	1170189	1206	
1	484	2975384	1206	
1	24	1131247	1206	
1	84	2930921	1206	
1	84	1515474	1206	
1	315	2834576	1206	
1	315	2917143	1206	
1	144	1257662	1206	
1	144	1266437	1206	
1	315	2844197	1206	
1	300	1339559	1206	
1	144	1051860	1206	
1	36	2724266	1206	
1	490	1552027	1206	
1	359	1422926	1206	
1	348	2770157	1206	
1	348	2873009	1206	
1	361	1137160	1206	
1	361	1299817	1206	
1	361	1187493	1206	
1	361	1496038	1206	
1	492	2722501	1206	
1	446	2818469	1206	
1	1	1472697	1206	
1	36	2802572	1206	
1	508	2953404	1206	
1	508	1394041	1206	
1	508	2569908	1206	
1	385	1059441	1206	
1	385	1221146	1206	
1	56	2756166	1206	
1	56	2923618	1206	
1	56	2796890	1206	
1	56	2929961	1206	
1	56	2885194	1206	
1	56	2708676	1206	
1	56	1056085	1206	
1	56	2718949	1206	
1	56	1427583	1206	
1	263	1080347	1206	
1	263	1080358	1206	
1	261	2238374	1206	
1	385	2829258	1206	
1	204	1550834	1207	
1	204	1044698	1207	
1	455	2816430	1207	
1	455	1528962	1207	
1	455	2646584	1207	
1	455	2693907	1207	
1	45	1042156	1207	
1	45	1232348	1207	
1	45	2631382	1207	
1	45	1437956	1207	
1	532	2945494	1207	
1	532	2806901	1207	
1	532	2920979	1207	
1	77	2660913	1207	
1	77	2751442	1207	
1	174	2787986	1207	
1	419	2946472	1207	
1	419	2782792	1207	
1	419	2857435	1207	
1	419	2895251	1207	
1	419	2892990	1207	
1	319	2773270	1207	
1	319	1422923	1207	
1	1	2842160	1207	
1	377	2967167	1207	
1	381	1504087	1207	
1	377	2760497	1207	
1	377	2583102	1207	
1	377	2814613	1207	
1	450	2599559	1207	
1	450	1448652	1207	
1	190	2923618	1207	
1	190	2756166	1207	
1	190	2929961	1207	
1	190	1427583	1207	
1	190	2885194	1207	
1	190	2708676	1207	
1	190	1056085	1207	
1	190	2718949	1207	
1	508	2885317	1207	
1	386	1055101	1207	
1	386	1348852	1207	
1	295	1391898	1207	
1	344	2697635	1207	
1	344	2800920	1207	
1	344	1168011	1207	
1	492	1466208	1207	
1	344	1019264	1208	
1	146	2918508	1208	
1	480	1324397	1208	
1	480	2797575	1208	
1	480	2678663	1208	
1	88	2890303	1208	
1	88	2870410	1208	
1	8	2945827	1208	
1	459	2692364	1208	
1	104	2975678	1208	
1	104	2694883	1208	
1	8	1406624	1208	
1	430	1452312	1208	
1	212	2769353	1208	
1	212	1110049	1208	
1	90	2870934	1208	
1	90	1572852	1208	
1	90	1136007	1208	
1	97	1519050	1208	
1	97	2733056	1208	
1	519	2570458	1208	
1	519	2461508	1208	
1	262	1572667	1208	
1	364	1354444	1208	
1	364	1462664	1208	
1	364	1245121	1208	
1	295	1002820	1208	
1	295	1002820	1208	
1	295	1002820	1208	
1	295	1339415	1208	
1	295	1007258	1208	
1	295	1007258	1208	
1	295	1007258	1208	
1	244	2660978	1208	
1	249	1312972	1208	
1	402	2695566	1208	
1	486	1394197	1208	
1	328	2604205	1208	
1	49	2921989	1208	
1	49	1023895	1208	
1	406	2954883	1208	
1	49	1093720	1208	
1	161	2796225	1208	
1	161	2695525	1208	
1	292	2620120	1208	
1	212	2846250	1209	
1	212	2713847	1209	
1	331	2673011	1209	
1	365	1514378	1209	
1	365	1295925	1209	
1	342	1355416	1209	
1	346	1037562	1209	
1	105	1286425	1209	
1	105	2635642	1209	
1	276	1118979	1209	
1	276	2959424	1209	
1	371	2630143	1209	
1	319	2574729	1209	
1	291	2739187	1209	
1	291	2566937	1209	
1	291	2611360	1209	
1	432	1467134	1209	
1	432	2735075	1209	
1	432	1455754	1209	
1	432	1548422	1209	
1	432	2918428	1209	
1	432	1407475	1209	
1	10	1079692	1209	
1	10	2883325	1209	
1	10	2585295	1209	
1	73	2769007	1209	
1	73	1527503	1209	
1	319	2958321	1209	
1	328	1118145	1209	
1	159	2976749	1209	
1	490	2969985	1209	
1	377	2833401	1209	
1	150	2577559	1209	
1	223	2952986	1209	
1	223	1306762	1209	
1	223	1004671	1209	
1	223	1004671	1209	
1	223	1004671	1209	
1	223	1029123	1209	
1	68	2226033	1209	
1	8	1528446	1209	
1	295	2686738	1209	
1	299	2796732	1209	
1	299	2898596	1209	
1	113	2716912	1209	
1	113	2631186	1209	
1	513	2628500	1209	
1	274	2471115	1209	
1	274	2773778	1209	
1	245	2692221	1210	
1	274	2774821	1210	
1	245	2724478	1210	
1	140	2737908	1210	
1	140	2737912	1210	
1	140	2975017	1210	
1	245	1178274	1210	
1	245	1297933	1210	
1	245	2969407	1210	
1	245	2817856	1210	
1	245	1324996	1210	
1	207	2716666	1210	
1	207	1350472	1210	
1	245	1338864	1210	
1	245	1118180	1210	
1	353	2701761	1210	
1	341	1104175	1210	
1	341	1033845	1210	
1	341	2707263	1210	
1	196	2901527	1210	
1	357	2936723	1210	
1	106	1277831	1210	
1	106	2837894	1210	
1	106	2975385	1210	
1	485	2658904	1210	
1	485	2955332	1210	
1	104	2702954	1210	
1	104	2703200	1210	
1	104	2688854	1210	
1	163	2827288	1210	
1	163	1375672	1210	
1	163	2766978	1210	
1	163	1068188	1210	
1	467	2566682	1210	
1	467	2979646	1210	
1	8	1488199	1210	
1	8	1343777	1210	
1	8	2961439	1210	
1	22	2963327	1210	
1	22	2963385	1210	
1	287	2888763	1210	
1	287	2893821	1210	
1	287	2690793	1210	
1	19	2789156	1210	
1	19	1154532	1210	
1	125	1135718	1211	
1	125	2936986	1211	
1	125	2817035	1211	
1	125	2954547	1211	
1	125	1110161	1211	
1	125	2885288	1211	
1	90	2826474	1211	
1	144	2706852	1211	
1	144	2826473	1211	
1	144	2967059	1211	
1	68	1080409	1211	
1	297	2956652	1211	
1	297	2874832	1211	
1	297	2652685	1211	
1	297	1375194	1211	
1	273	1507044	1211	
1	273	2907225	1211	
1	119	1497719	1211	
1	119	1020885	1211	
1	486	2742527	1211	
1	486	1266684	1211	
1	486	1270761	1211	
1	486	2875183	1211	
1	285	1388583	1211	
1	285	1358741	1211	
1	132	2586013	1211	
1	196	2631923	1211	
1	145	2633296	1211	
1	145	2924819	1211	
1	499	2698808	1211	
1	478	1093202	1211	
1	341	2646899	1211	
1	389	2781566	1211	
1	422	1089257	1211	
1	254	1342001	1211	
1	168	2960125	1211	
1	57	2706850	1211	
1	57	2707005	1211	
1	57	2701493	1211	
1	57	2935932	1211	
1	209	2944478	1211	
1	57	1223934	1211	
1	209	1478625	1211	
1	209	2916946	1211	
1	209	2580501	1211	
1	435	1345385	1211	
1	168	1140669	1211	
1	435	1387971	1211	
1	468	2690480	1211	
1	468	2651455	1211	
1	468	2957184	1211	
1	468	2940508	1211	
1	209	2642320	1211	
1	209	1483608	1211	
1	209	2742198	1211	
1	168	1170213	1211	
1	274	2706853	1211	
1	274	2605201	1211	
1	119	2799456	1211	
1	119	2752422	1211	
1	119	2954292	1211	
1	218	2865681	1211	
1	218	2865656	1211	
1	93	2620535	1211	
1	93	1022324	1211	
1	326	2807930	1212	
1	326	2822014	1212	
1	421	1271239	1212	
1	421	1314881	1212	
1	296	2869599	1212	
1	296	1316597	1212	
1	296	1415749	1212	
1	296	1387193	1212	
1	296	1521959	1212	
1	296	1518075	1212	
1	296	1302864	1212	
1	296	1156177	1212	
1	75	1076730	1212	
1	75	2866725	1212	
1	75	2721578	1212	
1	75	2684992	1212	
1	219	2945195	1212	
1	219	2655656	1212	
1	219	2834121	1212	
1	219	1383783	1212	
1	219	2762213	1212	
1	219	2804324	1212	
1	219	2924926	1212	
1	219	1184899	1212	
1	219	2563062	1212	
1	296	2780576	1212	
1	145	2743743	1212	
1	372	2959842	1212	
1	372	2914551	1212	
1	171	2673147	1212	
1	171	2764358	1212	
1	372	2673372	1212	
1	487	1125617	1212	
1	487	1403173	1212	
1	76	1403632	1212	
1	372	2911024	1212	
1	341	1077497	1212	
1	61	1210282	1212	
1	291	2706510	1212	
1	291	1328572	1212	
1	249	2758996	1212	
1	249	2833291	1212	
1	291	2612216	1212	
1	87	2772119	1212	
1	87	2782657	1212	
1	87	2233408	1212	
1	87	1132293	1212	
1	87	1164426	1212	
1	59	2687600	1212	
1	59	1420635	1212	
1	59	1444838	1212	
1	59	1468058	1212	
1	150	2566447	1212	
1	150	2858629	1212	
1	405	1186849	1212	
1	405	1047782	1212	
1	211	2796109	1213	
1	211	2929288	1213	
1	507	2754836	1213	
1	507	2707508	1213	
1	279	1224260	1213	
1	462	1306059	1213	
1	279	2201490	1213	
1	462	1148939	1213	
1	279	1219726	1213	
1	279	1227419	1213	
1	150	2221032	1213	
1	150	2709330	1213	
1	150	2593096	1213	
1	125	2589448	1213	
1	125	2954560	1213	
1	125	1381206	1213	
1	145	2619527	1213	
1	145	1373606	1213	
1	274	2948537	1213	
1	212	1088668	1213	
1	1	2599747	1213	
1	116	2961056	1213	
1	446	2688848	1213	
1	446	2690340	1213	
1	279	2967360	1213	
1	279	1528966	1213	
1	279	1224260	1213	
1	279	1219726	1213	
1	279	1227419	1213	
1	78	2695612	1213	
1	78	2755536	1213	
1	234	2814612	1213	
1	234	1437517	1213	
1	234	2593038	1213	
1	291	2785834	1213	
1	291	1122232	1213	
1	274	2860888	1213	
1	407	2620501	1213	
1	145	1117041	1213	
1	37	2612586	1213	
1	407	2620514	1213	
1	407	2930745	1213	
1	330	1114458	1213	
1	330	1046667	1213	
1	330	1046665	1213	
1	523	2797804	1213	
1	524	2975315	1213	
1	62	2869994	1214	
1	62	1131788	1214	
1	277	2793955	1214	
1	415	2662782	1214	
1	415	2697034	1214	
1	415	1146707	1214	
1	247	1561980	1214	
1	247	2712325	1214	
1	252	2797694	1214	
1	252	2797682	1214	
1	252	2797704	1214	
1	415	1279054	1214	
1	415	2678858	1214	
1	409	1428396	1214	
1	409	1428390	1214	
1	342	2908456	1214	
1	342	2752059	1214	
1	342	2628766	1214	
1	342	2754894	1214	
1	250	2908049	1214	
1	292	2850692	1214	
1	292	1511312	1214	
1	1	2607900	1214	
1	377	1394171	1214	
1	292	2628493	1214	
1	292	2662581	1214	
1	292	2886275	1214	
1	3	2676771	1214	
1	3	2688898	1214	
1	3	1483082	1214	
1	3	2946333	1214	
1	3	1099135	1214	
1	291	2981704	1214	
1	254	1094507	1215	
1	373	1440683	1215	
1	373	1407957	1215	
1	373	2734195	1215	
1	373	2673373	1215	
1	292	1233286	1215	
1	292	1289486	1215	
1	292	1401292	1215	
1	73	1527516	1215	
1	73	1527527	1215	
1	433	2689376	1215	
1	433	2968878	1215	
1	433	2584185	1215	
1	21	2737378	1215	
1	433	1273345	1215	
1	433	2975095	1215	
1	292	1448746	1215	
1	354	2899045	1215	
1	354	1490756	1215	
1	354	2599896	1215	
1	33	1471001	1215	
1	427	2924003	1215	
1	82	1401521	1215	
1	82	1057938	1215	
1	82	1178035	1215	
1	82	1163414	1215	
1	406	2829406	1215	
1	82	1401401	1215	
1	82	1163454	1215	
1	82	1401521	1215	
1	82	1178035	1215	
1	82	1057938	1215	
1	82	1163414	1215	
1	82	1546128	1215	
1	82	1401401	1215	
1	82	1161528	1215	
1	82	1299935	1215	
1	406	1109127	1215	
1	406	2957263	1215	
1	406	1109126	1215	
1	406	1122258	1215	
1	8	1106636	1215	
1	473	1370716	1215	
1	473	2742370	1215	
1	513	2625223	1215	
1	125	1567530	1215	
1	125	1088785	1215	
1	144	2723450	1215	
1	434	2951510	1215	
1	434	2951511	1215	
1	434	1233443	1215	
1	434	1515263	1215	
1	388	2571179	1215	
1	388	1006014	1215	
1	388	1006014	1215	
1	388	1006014	1215	
1	423	2671799	1215	
1	423	1402786	1215	
1	8	1222726	1215	
1	8	2724222	1215	
1	427	1369263	1215	
1	388	2924707	1215	
1	388	1510346	1215	
1	388	2701180	1215	
1	388	1082877	1215	
1	388	2954184	1215	
1	388	1070948	1215	
1	172	2211705	1215	
1	261	2965329	1215	
1	261	2908457	1215	
1	195	2958654	1215	
1	364	1457898	1215	
1	455	2907857	1215	
1	385	1497742	1215	
1	104	2574846	1215	
1	106	2975195	1215	
1	106	2978364	1215	
1	343	1441669	1216	
1	300	1022176	1216	
1	171	2695567	1216	
1	171	2920442	1216	
1	346	2760511	1216	
1	346	1526185	1216	
1	408	1068724	1216	
1	77	1486770	1216	
1	122	1506919	1216	
1	214	2822570	1216	
1	214	2761928	1216	
1	117	2874123	1216	
1	291	1263519	1216	
1	214	2625889	1216	
1	214	1257649	1216	
1	214	2765527	1216	
1	174	2702749	1216	
1	174	2906889	1216	
1	291	1554084	1216	
1	291	1461418	1216	
1	291	1343552	1216	
1	291	1318062	1216	
1	291	2681923	1216	
1	84	2814589	1216	
1	279	2700369	1216	
1	279	2688485	1216	
1	279	1064424	1216	
1	495	1102917	1216	
1	172	2979498	1216	
1	105	2969418	1216	
1	105	2885543	1216	
1	79	1415875	1216	
1	377	2694988	1216	
1	377	1468059	1216	
1	377	1478400	1216	
1	432	2569912	1216	
1	432	2958286	1216	
1	295	1290055	1216	
1	2	2792573	1216	
1	2	2930001	1216	
1	2	2641523	1216	
1	315	2833882	1216	
1	315	1039983	1216	
1	315	1336305	1216	
1	315	1039850	1216	
1	513	2690694	1216	
1	261	2817235	1216	
1	342	1289896	1216	
1	342	1289201	1216	
1	432	2602527	1217	
1	432	2740602	1217	
1	432	2648210	1217	
1	470	2566043	1217	
1	470	1075124	1217	
1	470	1053872	1217	
1	388	1503262	1217	
1	319	2627972	1217	
1	319	2947600	1217	
1	525	1506764	1217	
1	525	2686197	1217	
1	525	1013193	1217	
1	525	1013193	1217	
1	525	1013193	1217	
1	254	1413952	1217	
1	254	2796156	1217	
1	357	1535005	1217	
1	117	2857962	1217	
1	117	2879773	1217	
1	261	1032433	1217	
1	261	1521740	1217	
1	150	2764569	1217	
1	150	1342662	1217	
1	150	1027590	1217	
1	150	2957202	1217	
1	463	2676489	1217	
1	509	2809844	1217	
1	509	1342004	1217	
1	505	2862483	1218	
1	505	2583445	1218	
1	512	1527867	1218	
1	90	2690604	1218	
1	225	2690865	1218	
1	91	1267175	1218	
1	505	2667044	1218	
1	505	1035650	1218	
1	69	2659034	1218	
1	69	2659034	1218	
1	513	1573226	1218	
1	513	2640957	1218	
1	196	1482537	1218	
1	242	1055579	1218	
1	346	1016579	1218	
1	78	1320205	1218	
1	481	2781337	1218	
1	481	2781325	1218	
1	190	2803554	1218	
1	481	1088229	1218	
1	481	2599691	1218	
1	481	2887931	1218	
1	380	1460451	1218	
1	380	2582642	1218	
1	78	2956942	1218	
1	78	2867139	1218	
1	78	2592840	1218	
1	364	1427913	1218	
1	488	1091617	1218	
1	224	2831780	1218	
1	224	1428058	1218	
1	224	2906891	1218	
1	224	1079681	1218	
1	224	1312889	1218	
1	359	2662420	1218	
1	359	1364096	1218	
1	455	1559822	1218	
1	359	1328451	1218	
1	507	2782153	1218	
1	234	2982832	1218	
1	234	2695351	1218	
1	234	2569219	1218	
1	78	2698122	1218	
1	406	2957265	1218	
1	43	2981230	1218	
1	43	2980124	1218	
1	43	2976427	1218	
1	43	2977467	1218	
1	386	1470847	1218	
1	386	1076732	1218	
1	386	1448739	1218	
1	125	2753418	1218	
1	134	2812719	1218	
1	134	1328779	1218	
1	249	2851366	1218	
1	249	2759153	1218	
1	249	2825342	1218	
1	249	2753330	1218	
1	249	2849720	1218	
1	19	1136554	1218	
1	254	2945913	1218	
1	254	2698120	1218	
1	125	2708911	1218	
1	125	2917033	1218	
1	150	2917032	1218	
1	219	2948172	1219	
1	74	1189646	1219	
1	74	1514627	1219	
1	74	1454386	1219	
1	91	2721267	1219	
1	69	2721269	1219	
1	134	1228929	1219	
1	134	2945615	1219	
1	261	2238374	1219	
1	121	2586027	1219	
1	249	2812614	1219	
1	249	2808211	1219	
1	389	2883390	1219	
1	389	1390867	1219	
1	389	2819667	1219	
1	308	2774510	1219	
1	308	1187919	1219	
1	308	2933814	1219	
1	203	2980730	1219	
1	254	1134589	1219	
1	254	1216947	1219	
1	528	1116776	1219	
1	172	2897918	1219	
1	308	1297528	1219	
1	308	1484970	1219	
1	308	1331905	1219	
1	308	1194116	1219	
1	308	2693762	1219	
1	358	1488448	1219	
1	119	2213323	1219	
1	119	1381222	1219	
1	119	1255688	1219	
1	119	1314633	1219	
1	119	1105912	1219	
1	119	2217338	1219	
1	119	1506695	1219	
1	10	2819312	1219	
1	334	2803382	1219	
1	387	1328783	1219	
1	224	2891328	1219	
1	224	1101704	1219	
1	224	2659216	1219	
1	224	1170986	1219	
1	224	2644183	1219	
1	224	2580320	1219	
1	473	1538042	1219	
1	68	1538061	1219	
1	68	1228473	1219	
1	364	2772722	1219	
1	364	1428062	1219	
1	224	1068599	1219	
1	224	2689771	1219	
1	224	2772721	1219	
1	525	1069358	1219	
1	525	2815178	1219	
1	525	2686612	1219	
1	536	2584355	1219	
1	536	1520290	1219	
1	536	1544901	1219	
1	536	1568964	1219	
1	92	1373638	1219	
1	504	2704046	1219	
1	103	2941619	1219	
1	103	1536803	1219	
1	103	1227035	1219	
1	103	2915960	1219	
1	199	1551893	1219	
1	423	2830505	1219	
1	473	2583495	1219	
1	473	1373637	1219	
1	274	2735810	1219	
1	261	1446208	1219	
1	264	1076486	1220	
1	414	1460447	1220	
1	414	1460448	1220	
1	414	1460452	1220	
1	414	1096612	1220	
1	192	2812531	1220	
1	192	1021000	1220	
1	192	1020999	1220	
1	492	2721270	1220	
1	492	2721268	1220	
1	320	1082300	1220	
1	519	1111055	1220	
1	5	1552158	1220	
1	5	2863917	1220	
1	505	2756560	1220	
1	505	2583316	1220	
1	106	1277831	1220	
1	330	1136545	1220	
1	330	1462759	1220	
1	330	1462809	1220	
1	330	2949793	1220	
1	330	1462743	1220	
1	523	2758573	1220	
1	523	2629879	1220	
1	523	2878469	1220	
1	77	2889991	1220	
1	215	2772193	1220	
1	215	2772428	1220	
1	412	1413778	1220	
1	412	1315862	1220	
1	412	2848725	1220	
1	358	1311334	1220	
1	358	1249576	1220	
1	358	1429112	1220	
1	225	2690865	1220	
1	261	1559033	1220	
1	261	2722463	1220	
1	225	2356891	1220	
1	225	2884734	1220	
1	225	2819838	1220	
1	225	2941311	1220	
1	225	2930359	1220	
1	225	2773387	1220	
1	225	2933095	1220	
1	225	2829342	1220	
1	449	2869708	1220	
1	449	2955869	1220	
1	247	1405587	1220	
1	476	1289054	1220	
1	128	1543760	1220	
1	128	1101502	1220	
1	507	2876920	1220	
1	507	1397512	1220	
1	507	1123444	1220	
1	508	1339559	1220	
1	508	2669749	1220	
1	508	1432665	1220	
1	508	2876810	1220	
1	508	2933710	1220	
1	508	2569648	1220	
1	508	1398256	1220	
1	191	2805131	1220	
1	191	2693428	1220	
1	166	1436999	1220	
1	166	1320190	1220	
1	248	2937330	1221	
1	248	2757304	1221	
1	248	2610436	1221	
1	248	1293953	1221	
1	248	2672501	1221	
1	225	1519380	1221	
1	225	2898897	1221	
1	225	1301374	1221	
1	483	1027723	1221	
1	483	2707496	1221	
1	5	1251951	1221	
1	5	2941776	1221	
1	5	2928777	1221	
1	191	1247346	1221	
1	422	2966123	1221	
1	434	1318710	1221	
1	434	1404531	1221	
1	434	1474336	1221	
1	434	1559538	1221	
1	434	1401767	1221	
1	292	1178338	1221	
1	292	2662581	1221	
1	413	2836712	1221	
1	413	1233606	1221	
1	413	2622567	1221	
1	8	2647827	1221	
1	348	2571738	1221	
1	348	2925317	1221	
1	348	1169689	1221	
1	348	2963278	1221	
1	145	2799895	1221	
1	62	1379827	1221	
1	528	1211586	1221	
1	196	1110317	1221	
1	196	1035459	1221	
1	482	1326609	1221	
1	482	2860832	1221	
1	482	2640467	1221	
1	482	1109732	1221	
1	482	1568274	1221	
1	482	1063663	1221	
1	292	2643125	1221	
1	292	2754393	1221	
1	292	1326691	1221	
1	292	2815587	1221	
1	105	1434881	1221	
1	105	2789975	1221	
1	105	2739389	1221	
1	105	2741272	1221	
1	105	2693409	1221	
1	119	1293945	1221	
1	8	1240119	1221	
1	105	1516061	1221	
1	105	2577749	1221	
1	105	2827730	1221	
1	105	2880822	1221	
1	105	2577741	1221	
1	19	2597601	1222	
1	213	1172190	1222	
1	213	1983004	1222	
1	290	1313870	1222	
1	303	2887280	1222	
1	208	2642341	1222	
1	172	2801230	1222	
1	172	2725190	1222	
1	172	1430372	1222	
1	172	1019029	1222	
1	172	1019029	1222	
1	172	2817213	1222	
1	172	2884815	1222	
1	172	2819687	1222	
1	172	2903242	1222	
1	172	2820831	1222	
1	172	2727487	1222	
1	319	2707103	1222	
1	533	2214662	1222	
1	533	2836841	1222	
1	533	2582889	1222	
1	172	2713699	1222	
1	172	2660182	1222	
1	172	1454690	1222	
1	191	2828467	1222	
1	191	1251991	1222	
1	225	2882421	1222	
1	97	2875008	1222	
1	97	2851502	1222	
1	97	1388014	1222	
1	262	1171548	1222	
1	266	2714532	1222	
1	266	1447961	1222	
1	146	1333995	1222	
1	146	1508089	1222	
1	519	2916286	1222	
1	519	2894037	1222	
1	519	2701107	1222	
1	519	1005870	1222	
1	519	1005870	1222	
1	519	1005870	1222	
1	519	1005870	1222	
1	519	2683745	1222	
1	519	1423286	1222	
1	519	1423288	1222	
1	519	1352617	1222	
1	519	1037648	1222	
1	1	1456325	1222	
1	519	1525437	1222	
1	95	2569040	1222	
1	95	2884473	1222	
1	519	1548366	1222	
1	519	2606843	1222	
1	519	2937732	1222	
1	250	1452865	1222	
1	250	1275991	1222	
1	147	1334177	1222	
1	250	1475233	1222	
1	250	2848482	1222	
1	250	1428634	1222	
1	250	2589936	1222	
1	250	2873103	1222	
1	250	1292701	1222	
1	247	1040115	1222	
1	361	2955715	1222	
1	361	2969884	1222	
1	341	2962695	1222	
1	341	1131639	1222	
1	497	1151258	1222	
1	497	2678465	1222	
1	273	1554204	1222	
1	273	1418249	1222	
1	187	1321891	1222	
1	187	2934823	1222	
1	187	1227194	1222	
1	294	2586051	1223	
1	159	2977191	1223	
1	159	1014895	1223	
1	159	1014895	1223	
1	361	2773343	1223	
1	406	2984441	1223	
1	520	1271554	1223	
1	430	1358564	1223	
1	430	2686927	1223	
1	430	1327464	1223	
1	398	1327675	1223	
1	398	2676828	1223	
1	17	1137219	1223	
1	17	2761290	1223	
1	43	2983983	1224	
1	276	2236158	1224	
1	93	2983479	1224	
1	93	2983627	1224	
1	128	1012602	1224	
1	128	1012602	1224	
1	128	1012602	1224	
1	128	2937500	1224	
1	128	2464292	1224	
1	487	2460759	1224	
1	128	1123649	1224	
1	1	2898709	1224	
1	372	2932968	1224	
1	372	2626844	1224	
1	43	2602963	1224	
1	373	1342939	1224	
1	372	1510606	1224	
1	372	2633939	1224	
1	372	2788810	1224	
1	372	2795661	1224	
1	171	2660318	1224	
1	171	2717518	1224	
1	277	2832452	1224	
1	513	1335191	1224	
1	277	1129886	1224	
1	277	1189647	1224	
1	277	2797573	1224	
1	422	2705682	1224	
1	128	2706248	1224	
1	400	1427731	1224	
1	433	1366883	1224	
1	433	1502176	1224	
1	433	1066697	1224	
1	225	2944500	1224	
1	225	1146968	1224	
1	225	2230662	1224	
1	174	2787986	1225	
1	174	1152861	1225	
1	174	2930004	1225	
1	325	2912687	1225	
1	97	1150147	1225	
1	97	2742214	1225	
1	106	1104375	1225	
